"usuario_id","idade","genero","historico_compras","categoria_preferida","tempo_na_plataforma","produtos_visualizados","nivel_atividade","realizou_compra","churn","produto_recomendado"
2482,25,"Feminino","Baixo","Moda",16,15,"Médio","Não","Sim","D"
2483,21,"Masculino","Médio","Beleza",14,18,"Baixo","Não","Não","E"
2484,61,"Feminino","Baixo","Eletrônicos",4,21,"Alto","Não","Sim","E"
2485,25,"Feminino","Alto","Moda",23,14,"Alto","Sim","Não","B"
2486,46,"Feminino","Baixo","Esportes",6,23,"Médio","Não","Sim","E"
2487,22,"Masculino","Baixo","Casa",8,18,"Baixo","Não","Não","D"
2488,44,"Feminino","Médio","Beleza",9,23,"Médio","Não","Sim","D"
2489,29,"Feminino","Baixo","Moda",4,19,"Alto","Sim","Sim","E"
2490,54,"Masculino","Alto","Casa",2,15,"Baixo","Não","Não","E"
2491,25,"Masculino","Médio","Esportes",4,18,"Médio","Sim","Não","B"
2492,20,"Feminino","Médio","Casa",22,19,"Médio","Não","Não","C"
2493,63,"Feminino","Baixo","Beleza",2,17,"Baixo","Sim","Não","A"
2494,38,"Feminino","Médio","Casa",15,17,"Baixo","Sim","Sim","A"
2495,28,"Feminino","Baixo","Casa",23,19,"Baixo","Sim","Sim","A"
2496,32,"Feminino","Médio","Eletrônicos",1,23,"Médio","Não","Não","D"
2497,55,"Masculino","Médio","Moda",16,28,"Alto","Não","Sim","A"
2498,55,"Feminino","Alto","Esportes",9,23,"Alto","Sim","Sim","C"
2499,60,"Masculino","Baixo","Eletrônicos",7,23,"Médio","Não","Não","C"
2500,21,"Masculino","Médio","Esportes",22,18,"Baixo","Não","Sim","A"
2501,29,"Feminino","Alto","Esportes",21,21,"Alto","Sim","Não","C"
2502,44,"Feminino","Médio","Esportes",4,23,"Baixo","Sim","Não","D"
2503,20,"Masculino","Médio","Beleza",5,22,"Médio","Sim","Não","A"
2504,21,"Masculino","Alto","Beleza",15,21,"Médio","Sim","Não","A"
2505,38,"Masculino","Médio","Beleza",16,22,"Médio","Não","Não","B"
2506,24,"Masculino","Baixo","Moda",9,25,"Baixo","Sim","Sim","C"
2507,60,"Feminino","Baixo","Moda",24,16,"Médio","Não","Não","A"
2508,40,"Feminino","Baixo","Moda",12,15,"Baixo","Não","Não","D"
2509,63,"Feminino","Médio","Beleza",23,17,"Baixo","Não","Sim","C"
2510,47,"Feminino","Médio","Esportes",22,22,"Médio","Não","Não","B"
2511,55,"Masculino","Baixo","Beleza",18,21,"Baixo","Não","Não","E"
2512,49,"Masculino","Alto","Eletrônicos",21,17,"Médio","Sim","Não","E"
2513,41,"Masculino","Baixo","Esportes",4,15,"Baixo","Sim","Sim","B"
2514,24,"Feminino","Médio","Beleza",6,21,"Baixo","Não","Não","D"
2515,21,"Masculino","Alto","Casa",10,26,"Alto","Não","Sim","A"
2516,30,"Masculino","Médio","Moda",12,19,"Baixo","Não","Sim","B"
2517,62,"Feminino","Médio","Casa",13,20,"Baixo","Não","Não","B"
2518,56,"Masculino","Baixo","Moda",3,9,"Alto","Não","Não","A"
2519,55,"Feminino","Alto","Moda",6,18,"Baixo","Sim","Não","B"
2520,44,"Feminino","Alto","Beleza",18,15,"Baixo","Sim","Não","E"
2521,27,"Feminino","Médio","Esportes",6,24,"Alto","Sim","Sim","B"
2522,35,"Masculino","Baixo","Beleza",1,27,"Baixo","Sim","Sim","A"
2523,29,"Feminino","Médio","Casa",15,23,"Médio","Não","Não","C"
2524,54,"Masculino","Baixo","Eletrônicos",19,18,"Médio","Sim","Não","B"
2525,55,"Masculino","Alto","Moda",19,19,"Alto","Não","Não","C"
2526,60,"Feminino","Baixo","Esportes",24,14,"Médio","Sim","Não","A"
2527,64,"Masculino","Baixo","Esportes",9,21,"Baixo","Não","Sim","D"
2528,28,"Masculino","Alto","Casa",7,16,"Médio","Não","Sim","A"
2529,54,"Feminino","Baixo","Beleza",24,20,"Médio","Não","Não","D"
2530,63,"Feminino","Médio","Casa",13,10,"Baixo","Sim","Sim","A"
2531,34,"Feminino","Médio","Casa",21,21,"Baixo","Não","Não","B"
2532,43,"Feminino","Baixo","Eletrônicos",6,25,"Médio","Não","Não","B"
2533,51,"Masculino","Alto","Esportes",23,17,"Médio","Não","Não","D"
2534,24,"Masculino","Baixo","Moda",11,18,"Alto","Não","Sim","A"
2535,40,"Feminino","Médio","Esportes",22,18,"Baixo","Sim","Não","C"
2536,54,"Masculino","Baixo","Moda",23,24,"Médio","Não","Não","D"
2537,45,"Masculino","Baixo","Eletrônicos",14,20,"Baixo","Sim","Não","D"
2538,52,"Feminino","Médio","Moda",24,21,"Alto","Não","Não","E"
2539,56,"Masculino","Baixo","Esportes",22,12,"Médio","Não","Sim","A"
2540,32,"Feminino","Médio","Moda",10,18,"Baixo","Não","Sim","D"
2541,25,"Masculino","Baixo","Esportes",18,20,"Alto","Não","Sim","C"
2542,55,"Masculino","Baixo","Casa",16,13,"Baixo","Sim","Sim","B"
2543,63,"Masculino","Médio","Esportes",20,24,"Médio","Não","Não","C"
2544,58,"Masculino","Médio","Moda",13,27,"Alto","Sim","Não","C"
2545,33,"Feminino","Baixo","Moda",17,20,"Baixo","Não","Não","A"
2546,43,"Feminino","Médio","Esportes",17,22,"Baixo","Não","Sim","A"
2547,49,"Masculino","Baixo","Beleza",18,20,"Baixo","Sim","Sim","E"
2548,34,"Feminino","Baixo","Eletrônicos",2,20,"Alto","Não","Sim","B"
2549,25,"Masculino","Médio","Beleza",15,19,"Baixo","Não","Sim","E"
2550,54,"Feminino","Baixo","Esportes",15,17,"Médio","Sim","Sim","E"
2551,46,"Feminino","Baixo","Eletrônicos",18,20,"Baixo","Não","Sim","E"
2552,34,"Masculino","Médio","Moda",12,26,"Médio","Não","Não","C"
2553,54,"Masculino","Baixo","Eletrônicos",21,19,"Alto","Sim","Não","A"
2554,63,"Feminino","Baixo","Beleza",2,16,"Baixo","Sim","Não","C"
2555,43,"Masculino","Médio","Beleza",14,19,"Alto","Não","Não","C"
2556,33,"Masculino","Alto","Esportes",8,22,"Médio","Sim","Sim","A"
2557,38,"Feminino","Médio","Beleza",14,17,"Médio","Não","Sim","B"
2558,49,"Masculino","Alto","Beleza",22,20,"Baixo","Sim","Sim","D"
2559,62,"Masculino","Médio","Eletrônicos",7,20,"Baixo","Sim","Sim","B"
2560,20,"Feminino","Médio","Eletrônicos",11,26,"Alto","Não","Sim","B"
2561,56,"Feminino","Alto","Casa",6,22,"Baixo","Não","Sim","B"
2562,54,"Masculino","Baixo","Casa",15,23,"Médio","Sim","Sim","D"
2563,26,"Feminino","Médio","Casa",24,28,"Alto","Não","Não","E"
2564,40,"Feminino","Alto","Moda",20,25,"Médio","Sim","Não","D"
2565,56,"Feminino","Médio","Beleza",12,17,"Alto","Sim","Não","A"
2566,62,"Masculino","Baixo","Eletrônicos",7,23,"Médio","Não","Não","E"
2567,50,"Feminino","Baixo","Casa",6,25,"Baixo","Não","Sim","A"
2568,35,"Masculino","Médio","Beleza",18,17,"Alto","Sim","Sim","D"
2569,52,"Masculino","Médio","Eletrônicos",22,26,"Médio","Não","Não","D"
2570,62,"Masculino","Baixo","Esportes",23,28,"Médio","Sim","Não","B"
2571,20,"Feminino","Baixo","Moda",7,18,"Baixo","Sim","Não","D"
2572,24,"Feminino","Baixo","Beleza",4,17,"Baixo","Sim","Não","A"
2573,28,"Feminino","Baixo","Beleza",19,19,"Médio","Não","Sim","C"
2574,65,"Masculino","Baixo","Eletrônicos",8,17,"Alto","Não","Sim","A"
2575,55,"Masculino","Médio","Eletrônicos",16,16,"Baixo","Não","Sim","E"
2576,53,"Masculino","Médio","Esportes",4,22,"Médio","Sim","Sim","C"
2577,48,"Feminino","Baixo","Casa",16,19,"Alto","Não","Não","A"
2578,31,"Feminino","Alto","Eletrônicos",7,21,"Baixo","Não","Não","E"
2579,21,"Feminino","Baixo","Eletrônicos",6,15,"Baixo","Não","Não","B"
2580,33,"Feminino","Médio","Esportes",20,16,"Médio","Não","Não","B"
2581,61,"Feminino","Alto","Casa",17,27,"Baixo","Não","Não","D"
2582,49,"Feminino","Alto","Casa",6,27,"Médio","Não","Sim","D"
2583,37,"Feminino","Baixo","Moda",15,27,"Médio","Sim","Não","E"
2584,30,"Masculino","Médio","Moda",3,22,"Médio","Sim","Não","B"
2585,18,"Masculino","Médio","Beleza",19,27,"Médio","Não","Sim","B"
2586,57,"Masculino","Médio","Esportes",24,23,"Médio","Não","Não","B"
2587,54,"Feminino","Médio","Eletrônicos",2,13,"Médio","Sim","Sim","E"
2588,62,"Masculino","Alto","Casa",22,28,"Médio","Não","Não","A"
2589,64,"Masculino","Baixo","Moda",21,20,"Alto","Não","Não","D"
2590,45,"Masculino","Baixo","Casa",23,11,"Médio","Sim","Sim","E"
2591,47,"Feminino","Baixo","Casa",8,22,"Alto","Sim","Sim","C"
2592,22,"Masculino","Baixo","Casa",7,19,"Baixo","Não","Não","D"
2593,24,"Feminino","Baixo","Casa",1,21,"Médio","Não","Não","B"
2594,56,"Feminino","Baixo","Moda",23,21,"Alto","Sim","Não","C"
2595,55,"Masculino","Baixo","Beleza",9,20,"Baixo","Sim","Não","D"
2596,49,"Masculino","Alto","Eletrônicos",16,20,"Alto","Não","Sim","A"
2597,29,"Feminino","Médio","Casa",14,17,"Baixo","Não","Sim","B"
2598,48,"Masculino","Médio","Eletrônicos",5,16,"Baixo","Não","Não","C"
2599,62,"Masculino","Baixo","Moda",11,19,"Médio","Sim","Sim","D"
2600,62,"Masculino","Baixo","Moda",2,27,"Alto","Não","Sim","C"
2601,47,"Masculino","Médio","Beleza",1,13,"Alto","Sim","Sim","C"
2602,59,"Feminino","Médio","Moda",9,14,"Baixo","Não","Não","D"
2603,21,"Feminino","Baixo","Eletrônicos",16,18,"Baixo","Não","Sim","B"
2604,50,"Feminino","Alto","Esportes",18,25,"Alto","Não","Não","D"
2605,32,"Feminino","Baixo","Eletrônicos",20,12,"Médio","Sim","Não","A"
2606,35,"Feminino","Alto","Esportes",14,23,"Baixo","Sim","Sim","B"
2607,20,"Feminino","Médio","Beleza",4,17,"Médio","Não","Não","B"
2608,35,"Masculino","Alto","Casa",19,22,"Médio","Sim","Não","E"
2609,35,"Masculino","Baixo","Beleza",20,19,"Médio","Não","Sim","D"
2610,49,"Masculino","Médio","Eletrônicos",16,21,"Baixo","Sim","Não","D"
2611,58,"Masculino","Médio","Esportes",21,17,"Alto","Sim","Não","A"
2612,43,"Masculino","Baixo","Eletrônicos",1,16,"Baixo","Sim","Sim","D"
2613,45,"Feminino","Baixo","Eletrônicos",22,19,"Baixo","Sim","Sim","B"
2614,35,"Feminino","Baixo","Eletrônicos",3,23,"Alto","Sim","Sim","D"
2615,29,"Masculino","Baixo","Esportes",1,17,"Baixo","Não","Sim","B"
2616,51,"Masculino","Baixo","Casa",16,19,"Baixo","Sim","Não","C"
2617,24,"Feminino","Baixo","Eletrônicos",14,18,"Alto","Sim","Não","C"
2618,36,"Masculino","Baixo","Esportes",17,24,"Médio","Sim","Sim","D"
2619,59,"Feminino","Médio","Esportes",7,19,"Médio","Não","Não","E"
2620,41,"Masculino","Baixo","Casa",10,22,"Médio","Não","Não","B"
2621,44,"Masculino","Baixo","Eletrônicos",20,18,"Baixo","Sim","Não","A"
2622,51,"Feminino","Médio","Moda",5,16,"Médio","Sim","Sim","A"
2623,54,"Masculino","Médio","Casa",23,14,"Baixo","Não","Sim","D"
2624,28,"Feminino","Baixo","Casa",7,20,"Alto","Sim","Não","E"
2625,42,"Masculino","Médio","Esportes",11,20,"Médio","Sim","Não","E"
2626,30,"Masculino","Baixo","Moda",18,21,"Baixo","Não","Não","E"
2627,43,"Feminino","Baixo","Casa",23,27,"Alto","Sim","Sim","A"
2628,34,"Feminino","Baixo","Eletrônicos",18,15,"Baixo","Não","Sim","D"
2629,18,"Feminino","Médio","Moda",19,25,"Alto","Não","Não","C"
2630,32,"Feminino","Alto","Beleza",8,20,"Alto","Não","Sim","E"
2631,26,"Masculino","Baixo","Esportes",3,17,"Baixo","Não","Não","B"
2632,34,"Feminino","Médio","Moda",23,20,"Alto","Não","Sim","C"
2633,57,"Masculino","Alto","Casa",16,22,"Médio","Sim","Sim","D"
2634,29,"Masculino","Médio","Eletrônicos",2,19,"Alto","Não","Sim","E"
2635,54,"Feminino","Baixo","Eletrônicos",13,20,"Alto","Sim","Não","D"
2636,58,"Feminino","Alto","Esportes",8,17,"Baixo","Sim","Não","C"
2637,57,"Feminino","Médio","Casa",9,22,"Baixo","Sim","Não","E"
2638,30,"Feminino","Alto","Esportes",15,21,"Baixo","Sim","Sim","A"
2639,57,"Masculino","Alto","Beleza",9,15,"Alto","Não","Sim","E"
2640,41,"Masculino","Baixo","Eletrônicos",10,16,"Baixo","Sim","Não","C"
2641,18,"Feminino","Baixo","Casa",1,17,"Médio","Não","Não","C"
2642,25,"Feminino","Alto","Eletrônicos",10,17,"Baixo","Sim","Não","D"
2643,47,"Masculino","Baixo","Beleza",16,20,"Alto","Não","Sim","E"
2644,50,"Masculino","Alto","Casa",16,18,"Médio","Sim","Sim","E"
2645,64,"Masculino","Médio","Beleza",24,17,"Médio","Sim","Não","E"
2646,48,"Feminino","Médio","Eletrônicos",23,24,"Médio","Sim","Sim","C"
2647,62,"Feminino","Alto","Casa",12,20,"Baixo","Não","Sim","E"
2648,48,"Feminino","Alto","Eletrônicos",15,18,"Baixo","Sim","Sim","B"
2649,64,"Feminino","Baixo","Eletrônicos",21,24,"Médio","Sim","Sim","A"
2650,63,"Feminino","Baixo","Beleza",6,14,"Baixo","Não","Sim","B"
2651,22,"Feminino","Médio","Esportes",7,11,"Médio","Sim","Não","B"
2652,62,"Feminino","Alto","Esportes",17,14,"Baixo","Não","Sim","A"
2653,45,"Feminino","Baixo","Moda",3,21,"Médio","Sim","Não","B"
2654,46,"Masculino","Baixo","Moda",17,37,"Médio","Não","Não","B"
2655,48,"Feminino","Baixo","Moda",24,15,"Alto","Não","Não","C"
2656,52,"Feminino","Médio","Beleza",22,27,"Baixo","Não","Sim","C"
2657,34,"Masculino","Médio","Beleza",17,20,"Baixo","Sim","Não","D"
2658,19,"Masculino","Alto","Beleza",2,14,"Baixo","Não","Não","D"
2659,64,"Feminino","Alto","Casa",4,22,"Baixo","Sim","Não","B"
2660,19,"Feminino","Médio","Eletrônicos",23,16,"Alto","Sim","Sim","C"
2661,56,"Masculino","Médio","Eletrônicos",15,36,"Médio","Sim","Sim","D"
2662,34,"Feminino","Alto","Beleza",3,13,"Médio","Sim","Sim","C"
2663,62,"Masculino","Baixo","Casa",19,23,"Alto","Não","Sim","A"
2664,64,"Feminino","Médio","Beleza",13,18,"Alto","Não","Sim","C"
2665,52,"Masculino","Alto","Casa",11,20,"Baixo","Sim","Não","C"
2666,62,"Masculino","Baixo","Moda",3,17,"Baixo","Não","Não","A"
2667,29,"Feminino","Baixo","Eletrônicos",10,17,"Médio","Não","Sim","E"
2668,45,"Feminino","Médio","Esportes",13,26,"Alto","Sim","Não","B"
2669,47,"Masculino","Alto","Beleza",15,25,"Alto","Sim","Sim","E"
2670,63,"Feminino","Alto","Beleza",16,21,"Baixo","Não","Não","E"
2671,29,"Feminino","Alto","Moda",20,17,"Médio","Não","Não","A"
2672,27,"Masculino","Baixo","Beleza",18,22,"Baixo","Sim","Não","D"
2673,47,"Masculino","Médio","Casa",17,23,"Médio","Sim","Não","C"
2674,58,"Masculino","Baixo","Beleza",24,22,"Alto","Sim","Não","B"
2675,20,"Masculino","Baixo","Moda",10,17,"Alto","Não","Sim","B"
2676,36,"Feminino","Alto","Eletrônicos",7,19,"Médio","Sim","Não","E"
2677,53,"Feminino","Médio","Beleza",19,27,"Alto","Sim","Sim","A"
2678,33,"Masculino","Alto","Moda",8,18,"Médio","Sim","Não","C"
2679,48,"Feminino","Baixo","Esportes",23,17,"Baixo","Sim","Não","A"
2680,64,"Masculino","Médio","Casa",23,15,"Alto","Não","Não","D"
2681,62,"Feminino","Baixo","Casa",2,29,"Médio","Sim","Não","A"
2682,29,"Masculino","Médio","Beleza",9,12,"Médio","Não","Sim","E"
2683,48,"Masculino","Alto","Casa",5,22,"Alto","Não","Não","E"
2684,47,"Masculino","Baixo","Casa",9,22,"Médio","Sim","Sim","B"
2685,50,"Masculino","Médio","Casa",8,11,"Baixo","Sim","Não","D"
2686,28,"Masculino","Médio","Esportes",21,18,"Médio","Sim","Sim","D"
2687,18,"Masculino","Alto","Casa",1,26,"Baixo","Não","Sim","A"
2688,33,"Masculino","Alto","Beleza",13,23,"Médio","Não","Não","E"
2689,20,"Feminino","Médio","Eletrônicos",5,18,"Baixo","Não","Sim","C"
2690,48,"Feminino","Médio","Beleza",7,21,"Médio","Não","Não","C"
2691,32,"Masculino","Médio","Esportes",14,18,"Médio","Não","Não","C"
2692,20,"Feminino","Alto","Esportes",3,24,"Médio","Não","Não","C"
2693,32,"Masculino","Médio","Casa",16,16,"Alto","Não","Não","D"
2694,56,"Masculino","Baixo","Beleza",13,18,"Alto","Não","Não","E"
2695,63,"Feminino","Alto","Eletrônicos",13,15,"Médio","Sim","Não","E"
2696,64,"Masculino","Baixo","Eletrônicos",20,16,"Baixo","Não","Sim","B"
2697,51,"Feminino","Baixo","Esportes",21,13,"Baixo","Sim","Sim","B"
2698,56,"Masculino","Médio","Esportes",7,20,"Alto","Sim","Sim","D"
2699,57,"Feminino","Alto","Esportes",10,17,"Médio","Não","Não","C"
2700,38,"Masculino","Médio","Beleza",8,18,"Alto","Não","Sim","A"
2701,26,"Masculino","Médio","Moda",2,27,"Baixo","Não","Sim","C"
2702,46,"Masculino","Baixo","Moda",3,21,"Alto","Não","Sim","B"
2703,26,"Masculino","Baixo","Beleza",2,29,"Alto","Sim","Não","D"
2704,39,"Masculino","Médio","Esportes",23,22,"Alto","Sim","Sim","C"
2705,32,"Feminino","Alto","Beleza",1,15,"Médio","Não","Sim","A"
2706,59,"Feminino","Médio","Beleza",21,16,"Médio","Não","Não","E"
2707,35,"Masculino","Baixo","Moda",7,29,"Baixo","Não","Sim","E"
2708,30,"Feminino","Alto","Casa",4,14,"Médio","Sim","Não","B"
2709,57,"Feminino","Médio","Eletrônicos",11,27,"Médio","Sim","Sim","B"
2710,36,"Masculino","Alto","Moda",15,20,"Alto","Não","Não","D"
2711,45,"Feminino","Médio","Casa",4,25,"Baixo","Não","Não","D"
2712,52,"Masculino","Médio","Eletrônicos",11,17,"Baixo","Não","Sim","A"
2713,61,"Masculino","Alto","Esportes",10,17,"Baixo","Não","Não","D"
2714,20,"Masculino","Médio","Beleza",21,25,"Médio","Sim","Não","E"
2715,47,"Feminino","Alto","Esportes",10,17,"Alto","Não","Não","D"
2716,60,"Masculino","Baixo","Esportes",12,26,"Alto","Sim","Não","C"
2717,50,"Masculino","Baixo","Eletrônicos",24,23,"Alto","Não","Sim","D"
2718,29,"Feminino","Médio","Casa",5,29,"Médio","Sim","Não","B"
2719,23,"Masculino","Alto","Casa",12,18,"Médio","Sim","Sim","A"
2720,41,"Masculino","Baixo","Casa",20,16,"Baixo","Não","Sim","A"
2721,51,"Feminino","Médio","Eletrônicos",11,25,"Médio","Sim","Sim","C"
2722,62,"Feminino","Médio","Beleza",16,19,"Alto","Sim","Sim","A"
2723,30,"Feminino","Médio","Beleza",11,23,"Médio","Sim","Não","A"
2724,24,"Feminino","Baixo","Eletrônicos",4,16,"Alto","Sim","Sim","C"
2725,21,"Masculino","Baixo","Moda",20,18,"Médio","Sim","Não","A"
2726,52,"Feminino","Baixo","Casa",13,18,"Baixo","Não","Sim","E"
2727,55,"Feminino","Médio","Esportes",15,21,"Alto","Não","Sim","E"
2728,26,"Feminino","Baixo","Casa",24,22,"Médio","Não","Sim","D"
2729,22,"Feminino","Baixo","Eletrônicos",20,22,"Baixo","Não","Não","B"
2730,18,"Masculino","Alto","Eletrônicos",10,25,"Baixo","Não","Não","C"
2731,41,"Masculino","Médio","Casa",13,23,"Médio","Não","Sim","B"
2732,46,"Masculino","Alto","Moda",17,19,"Médio","Não","Sim","A"
2733,27,"Masculino","Médio","Moda",13,25,"Baixo","Sim","Sim","B"
2734,47,"Feminino","Baixo","Esportes",10,15,"Médio","Não","Não","A"
2735,42,"Feminino","Alto","Esportes",23,20,"Baixo","Sim","Não","A"
2736,59,"Masculino","Médio","Moda",20,25,"Alto","Não","Não","B"
2737,64,"Feminino","Alto","Moda",5,16,"Baixo","Sim","Sim","B"
2738,57,"Feminino","Baixo","Beleza",21,20,"Baixo","Não","Sim","C"
2739,27,"Feminino","Médio","Esportes",12,16,"Médio","Sim","Não","A"
2740,38,"Masculino","Médio","Moda",19,13,"Baixo","Sim","Não","B"
2741,35,"Feminino","Baixo","Moda",10,16,"Médio","Não","Sim","D"
2742,40,"Masculino","Médio","Eletrônicos",14,21,"Médio","Não","Sim","E"
2743,43,"Feminino","Médio","Moda",10,24,"Médio","Não","Sim","E"
2744,22,"Feminino","Médio","Eletrônicos",6,25,"Médio","Não","Não","C"
2745,37,"Feminino","Médio","Moda",17,16,"Médio","Sim","Não","B"
2746,44,"Masculino","Baixo","Casa",16,21,"Médio","Não","Sim","E"
2747,33,"Masculino","Alto","Beleza",6,20,"Alto","Sim","Sim","B"
2748,53,"Masculino","Médio","Moda",22,17,"Alto","Não","Sim","B"
2749,50,"Feminino","Médio","Esportes",2,13,"Alto","Não","Sim","C"
2750,57,"Masculino","Baixo","Casa",10,20,"Alto","Sim","Sim","D"
2751,21,"Feminino","Médio","Casa",17,12,"Alto","Não","Não","E"
2752,48,"Masculino","Alto","Moda",22,28,"Alto","Sim","Sim","D"
2753,50,"Feminino","Alto","Casa",14,15,"Alto","Não","Sim","D"
2754,25,"Feminino","Baixo","Casa",22,15,"Baixo","Sim","Não","D"
2755,62,"Masculino","Baixo","Eletrônicos",8,26,"Médio","Sim","Sim","B"
2756,45,"Feminino","Médio","Esportes",16,23,"Baixo","Não","Não","B"
2757,56,"Masculino","Baixo","Esportes",23,21,"Médio","Sim","Sim","B"
2758,35,"Masculino","Médio","Eletrônicos",18,23,"Baixo","Não","Sim","A"
2759,55,"Masculino","Médio","Beleza",8,28,"Médio","Sim","Sim","A"
2760,45,"Feminino","Baixo","Casa",21,21,"Médio","Não","Sim","E"
2761,54,"Feminino","Alto","Casa",6,21,"Baixo","Sim","Não","E"
2762,60,"Masculino","Médio","Eletrônicos",19,18,"Médio","Não","Sim","C"
2763,54,"Masculino","Médio","Beleza",2,24,"Baixo","Sim","Sim","B"
2764,64,"Feminino","Médio","Casa",8,13,"Baixo","Sim","Sim","E"
2765,64,"Feminino","Alto","Eletrônicos",11,25,"Alto","Não","Sim","A"
2766,51,"Feminino","Alto","Eletrônicos",12,20,"Médio","Não","Sim","D"
2767,57,"Masculino","Baixo","Moda",8,10,"Alto","Não","Sim","D"
2768,38,"Feminino","Baixo","Esportes",3,21,"Médio","Não","Sim","A"
2769,43,"Feminino","Baixo","Eletrônicos",4,21,"Alto","Sim","Sim","A"
2770,42,"Feminino","Baixo","Moda",14,19,"Médio","Sim","Não","D"
2771,61,"Feminino","Médio","Beleza",21,22,"Baixo","Sim","Não","B"
2772,19,"Masculino","Médio","Moda",23,17,"Médio","Sim","Não","B"
2773,54,"Feminino","Baixo","Esportes",3,19,"Baixo","Não","Sim","C"
2774,45,"Masculino","Alto","Casa",12,25,"Médio","Sim","Não","E"
2775,33,"Masculino","Baixo","Moda",12,30,"Médio","Sim","Sim","E"
2776,63,"Masculino","Médio","Moda",19,22,"Médio","Sim","Não","B"
2777,50,"Feminino","Baixo","Moda",8,25,"Baixo","Sim","Sim","D"
2778,43,"Masculino","Baixo","Esportes",6,19,"Baixo","Não","Sim","B"
2779,35,"Feminino","Baixo","Beleza",17,12,"Médio","Não","Sim","B"
2780,35,"Feminino","Alto","Casa",8,26,"Alto","Não","Não","B"
2781,30,"Feminino","Médio","Casa",15,19,"Alto","Não","Não","E"
2782,31,"Masculino","Médio","Casa",20,22,"Baixo","Sim","Sim","A"
2783,44,"Masculino","Baixo","Eletrônicos",5,22,"Médio","Não","Sim","D"
2784,25,"Masculino","Médio","Moda",7,19,"Alto","Não","Não","B"
2785,45,"Feminino","Médio","Esportes",7,13,"Baixo","Não","Sim","C"
2786,55,"Masculino","Médio","Esportes",8,18,"Médio","Sim","Sim","D"
2787,49,"Feminino","Médio","Eletrônicos",8,27,"Médio","Não","Não","D"
2788,44,"Feminino","Alto","Casa",13,30,"Baixo","Não","Não","A"
2789,60,"Feminino","Alto","Moda",24,25,"Baixo","Não","Não","E"
2790,36,"Feminino","Alto","Eletrônicos",2,18,"Alto","Sim","Não","A"
2791,60,"Masculino","Médio","Beleza",4,19,"Baixo","Não","Não","B"
