"tipo_plano","satisfacao_cliente","gasto_mensal","uso_servicos_adicionais","reclamacoes_recentes","churn"
"Básico",4.6,102.844401508966,"Sim","Sim","Não"
"Intermediário",3.1,76.8881169332468,"Sim","Sim","Não"
"Básico",2.4,90.8835954219468,"Não","Não","Sim"
"Intermediário",2.8,76.9075573940589,"Não","Não","Não"
"Básico",2.9,77.974701398238,"Não","Sim","Sim"
"Básico",3.7,97.6295738132246,"Sim","Não","Sim"
"Avançado",3.2,65.3935031778877,"Sim","Não","Não"
"Intermediário",4.4,81.1748749426062,"Não","Não","Não"
"Avançado",2.5,86.468214262886,"Não","Não","Não"
"Básico",4.9,119.46165481516,"Sim","Sim","Sim"
"Básico",4.7,137.299562244126,"Sim","Não","Não"
"Avançado",2.6,116.695116967999,"Não","Não","Não"
"Avançado",4.6,95.4909505582153,"Sim","Não","Sim"
"Intermediário",2.1,114.464264370201,"Não","Não","Não"
"Intermediário",4.3,97.8845215954582,"Não","Sim","Sim"
"Avançado",3.8,144.418118772814,"Sim","Não","Sim"
"Intermediário",1.5,135.241746372941,"Não","Sim","Não"
"Básico",1.2,94.4467472377934,"Sim","Sim","Sim"
"Avançado",2.6,67.4952320393639,"Sim","Não","Não"
"Básico",2.4,109.429826768565,"Sim","Sim","Sim"
"Básico",1.3,86.9087966261586,"Não","Sim","Sim"
"Intermediário",4.1,100.714320762686,"Não","Não","Sim"
"Avançado",1.8,81.27659726941,"Não","Não","Não"
"Avançado",3.3,121.556654261936,"Sim","Não","Sim"
"Intermediário",2.3,81.8274383921691,"Não","Não","Sim"
"Básico",1,56.7914782171971,"Sim","Não","Sim"
"Avançado",4.9,78.4947206360503,"Não","Não","Não"
"Básico",4.3,108.561484203997,"Sim","Sim","Sim"
"Intermediário",2.4,74.0956314551401,"Sim","Não","Não"
"Básico",4.8,52.4636589760422,"Não","Não","Não"
"Avançado",1.3,105.630036957182,"Não","Não","Não"
"Avançado",4.3,98.6093889812112,"Não","Não","Sim"
"Avançado",4.9,79.9712681969971,"Não","Sim","Sim"
"Avançado",3.8,122.674168227925,"Sim","Sim","Sim"
"Básico",3.7,100.362614077765,"Sim","Sim","Sim"
"Básico",4.6,64.0570712239883,"Sim","Não","Não"
"Básico",3.1,85.2276544726686,"Sim","Não","Sim"
"Básico",2.6,110.13461162421,"Não","Não","Sim"
"Intermediário",1.8,103.348204959151,"Não","Não","Sim"
"Avançado",2.3,99.4045945950049,"Sim","Não","Sim"
"Avançado",4.7,72.8630036857832,"Não","Não","Não"
"Avançado",1.1,109.96015715688,"Sim","Sim","Não"
"Intermediário",4.8,113.192301825089,"Sim","Não","Sim"
"Avançado",4.3,127.611845841089,"Sim","Sim","Sim"
"Intermediário",2.2,102.677059948312,"Sim","Não","Não"
"Avançado",1.9,75.6648829434521,"Não","Não","Sim"
"Intermediário",4.6,81.0305601611016,"Sim","Sim","Não"
"Avançado",4.7,91.7345626422226,"Sim","Não","Não"
"Intermediário",3.7,83.2004854131688,"Não","Não","Sim"
"Intermediário",2,98.9960880016426,"Sim","Não","Sim"
"Intermediário",4.2,112.936061344565,"Não","Sim","Não"
"Avançado",2.1,138.165907598593,"Sim","Não","Não"
"Intermediário",3.5,85.6848084283261,"Não","Não","Sim"
"Básico",1.7,120.280235736069,"Sim","Sim","Não"
"Básico",2.2,101.463278813378,"Sim","Não","Não"
"Intermediário",2.9,82.0540720477623,"Sim","Não","Não"
"Básico",3.4,111.812128577651,"Não","Sim","Sim"
"Intermediário",4.1,87.3672499171512,"Sim","Sim","Sim"
"Avançado",2.1,91.4623920487196,"Não","Sim","Não"
"Avançado",4.6,138.818125162886,"Sim","Não","Não"
"Avançado",3.6,83.7106438251455,"Sim","Sim","Não"
"Intermediário",3.5,90.0670400377167,"Não","Não","Não"
"Básico",1.5,117.251196357073,"Não","Sim","Não"
"Básico",2.2,107.488881231999,"Não","Não","Sim"
"Avançado",3.4,102.492906411692,"Sim","Sim","Sim"
"Intermediário",4.5,94.3983210545712,"Sim","Sim","Não"
"Intermediário",3.6,100.984717267914,"Não","Sim","Sim"
"Básico",1.3,131.858920354025,"Não","Sim","Não"
"Intermediário",1.4,111.101428819872,"Não","Não","Sim"
"Avançado",4.8,90.8597029008861,"Não","Não","Não"
"Avançado",4.6,77.0424307471401,"Sim","Não","Não"
"Avançado",3.5,89.6642638071334,"Não","Sim","Não"
"Avançado",3.9,90.4851644538916,"Sim","Não","Não"
"Avançado",3.5,77.8713168178088,"Sim","Sim","Não"
"Avançado",2.9,130.885051001364,"Sim","Não","Sim"
"Avançado",2.7,105.988633403772,"Sim","Não","Sim"
"Intermediário",4.5,108.655008855623,"Não","Não","Sim"
"Intermediário",4.8,107.347677170255,"Sim","Não","Não"
"Avançado",2.8,74.2921834665787,"Sim","Sim","Não"
"Avançado",4.5,116.574568071539,"Não","Não","Sim"
"Intermediário",1.2,52.3541457989278,"Sim","Sim","Sim"
"Básico",1,101.950357655243,"Não","Sim","Não"
"Avançado",3.2,136.311854650379,"Não","Não","Não"
"Avançado",3,128.857072896557,"Não","Não","Sim"
"Intermediário",2.5,113.834673571099,"Não","Não","Não"
"Básico",4.7,103.932113033987,"Sim","Não","Não"
"Intermediário",1,75.5801993152047,"Não","Sim","Não"
"Básico",1.8,115.743099480805,"Não","Não","Sim"
"Básico",3.4,83.0869463190518,"Não","Não","Sim"
"Intermediário",2.6,60.4989146932132,"Não","Sim","Não"
"Avançado",3.6,72.0932646347171,"Não","Não","Não"
"Intermediário",2.3,75.1327501176335,"Não","Não","Não"
"Avançado",1.9,83.8815849184885,"Não","Sim","Não"
"Intermediário",4.1,60.2092485945655,"Não","Sim","Sim"
"Intermediário",2.3,100.1273203794,"Não","Sim","Sim"
"Básico",4.5,89.8650998972518,"Não","Não","Sim"
"Avançado",2.4,111.584422468269,"Não","Sim","Sim"
"Básico",1.8,123.322077790884,"Sim","Sim","Sim"
"Básico",4.9,87.6952853790571,"Não","Sim","Sim"
"Intermediário",3.8,87.0315623514191,"Não","Não","Não"
"Avançado",3,94.0928145593346,"Não","Não","Não"
"Básico",4.1,131.623368722557,"Não","Não","Não"
"Intermediário",4.3,130.776538369947,"Não","Sim","Sim"
"Intermediário",4.3,105.687039579106,"Não","Não","Sim"
"Básico",1.9,89.9473170429913,"Não","Sim","Sim"
"Básico",4.4,100.435037288483,"Sim","Sim","Não"
"Avançado",2.9,85.2108326545027,"Não","Não","Não"
"Avançado",3.9,121.073945542818,"Não","Sim","Sim"
"Intermediário",1.5,98.1570448298896,"Sim","Não","Sim"
"Básico",3.4,113.545304938752,"Não","Sim","Não"
"Básico",4.3,81.4823308206107,"Não","Não","Sim"
"Intermediário",2.9,109.792031603927,"Sim","Não","Não"
"Avançado",1.4,82.2050625868875,"Sim","Sim","Sim"
"Intermediário",3.9,126.426360456888,"Sim","Sim","Sim"
"Intermediário",3.3,90.9592606796898,"Não","Não","Não"
"Intermediário",1.6,119.519283036521,"Sim","Não","Não"
"Básico",3.8,102.891595086401,"Não","Sim","Sim"
"Avançado",4,70.4567004012195,"Sim","Sim","Não"
"Intermediário",3.4,96.1200617306488,"Não","Não","Sim"
"Intermediário",4.7,98.5343512519508,"Sim","Sim","Não"
"Básico",1.4,108.708526794638,"Não","Sim","Não"
"Avançado",3.8,96.7948325025855,"Sim","Não","Não"
"Avançado",2.3,120.196605350263,"Sim","Sim","Sim"
"Intermediário",4.7,81.2647146964214,"Sim","Sim","Não"
"Básico",1.9,92.0010623543083,"Sim","Sim","Não"
"Intermediário",4.7,67.9931574105811,"Sim","Não","Não"
"Básico",1.2,101.24907998679,"Sim","Não","Não"
"Avançado",2.2,122.126508942672,"Não","Não","Não"
"Intermediário",3.3,105.018357519913,"Sim","Sim","Não"
"Intermediário",2.8,101.121690957261,"Não","Sim","Não"
"Avançado",2.6,143.500345289735,"Sim","Não","Não"
"Básico",1.6,70.0687624639057,"Não","Não","Não"
"Básico",3,85.4302095931223,"Sim","Não","Sim"
"Básico",3.1,124.611216280026,"Sim","Sim","Não"
"Avançado",3.9,110.55862948204,"Não","Sim","Sim"
"Avançado",4,41.2947735480408,"Sim","Não","Sim"
"Avançado",4.7,81.3016160178157,"Não","Não","Sim"
"Intermediário",1.9,105.480431230173,"Sim","Não","Não"
"Avançado",4,70.3339768095739,"Não","Sim","Sim"
"Avançado",3.2,69.5442188455201,"Sim","Sim","Sim"
"Intermediário",1.2,114.268477959393,"Não","Sim","Sim"
"Intermediário",1.3,109.336733487653,"Sim","Não","Não"
"Básico",3,101.228792746817,"Não","Sim","Não"
"Intermediário",2.4,68.9312206356193,"Não","Sim","Não"
"Intermediário",1.5,120.990304062794,"Sim","Sim","Não"
"Básico",4.7,110.472197340055,"Não","Sim","Não"
"Avançado",4.7,95.132104589306,"Sim","Não","Sim"
"Básico",2.5,88.1939476629396,"Sim","Não","Não"
"Intermediário",3.8,117.804209075734,"Sim","Sim","Não"
"Intermediário",1.2,119.656685604425,"Não","Sim","Sim"
"Intermediário",2.6,116.491559399212,"Não","Não","Sim"
"Intermediário",2.8,112.500781123287,"Sim","Sim","Sim"
"Básico",2.3,76.7357155026763,"Sim","Não","Não"
"Avançado",4.6,98.8061089336258,"Sim","Não","Não"
"Básico",3.3,75.027278913514,"Não","Não","Não"
"Básico",2.3,88.1679090372892,"Não","Sim","Sim"
"Intermediário",1.8,100.936603774724,"Não","Sim","Não"
"Básico",4.9,92.2471893080795,"Não","Sim","Sim"
"Avançado",1.1,103.544235404931,"Sim","Sim","Não"
"Intermediário",3,89.1358390642585,"Não","Não","Sim"
"Básico",2.2,119.879220300261,"Sim","Sim","Sim"
"Básico",3.3,119.880470707118,"Não","Não","Sim"
"Avançado",2.5,84.7051112853585,"Não","Não","Não"
"Avançado",3.4,93.9501781027642,"Sim","Não","Não"
"Básico",1.7,94.2196161402857,"Não","Não","Sim"
"Avançado",3.3,97.6605011857099,"Sim","Não","Sim"
"Avançado",4.6,92.1943205205278,"Não","Sim","Sim"
"Avançado",1.3,141.400532135476,"Não","Não","Sim"
"Intermediário",4.3,116.068836494781,"Não","Não","Sim"
"Avançado",3.8,107.236283674585,"Sim","Sim","Não"
"Avançado",1.9,108.889986884019,"Sim","Não","Sim"
"Básico",4,125.312588369686,"Sim","Não","Sim"
"Intermediário",4.7,95.0319475775705,"Não","Sim","Não"
"Avançado",4.9,90.3172158178669,"Não","Não","Sim"
"Avançado",2.5,90.7956020403547,"Não","Não","Não"
"Avançado",3,102.76438721795,"Sim","Não","Sim"
